msisdn_encrypted,home_kecamatan_location,rn,rnd_cnt
687d5c8d9eff3c4c0feae49ccd3a60408f1e355284d3ed4ce18993fa0e981bce,TABANAN,36,205
9f4ed0c3dc0b5063d95ca7d2bf73581f7f8c2deacbe56c300a4707c6bd602736,TABANAN,61,205
f9f2c63705598c1b0efa7f890122ffd61b8d77473b151fe02cda373218e881e0,TABANAN,93,205
de0e60846949a454bc4a903bc511c7d59c4d731126b857e4b5b21ef25634b0f7,TABANAN,95,205
db93b9e4006b350ebea9c5512fde8d039ef6db328753af06f0c3d18da2d078e0,TABANAN,162,205
e57f9606e616a836a4771dec93bba373de95bc373081fc2c8fef5705d6c9d5cb,TABANAN,10,205
e11219d7d26155372cc5b40d432e313acd2426c59aaecaebf5219bc7ec623a5b,TABANAN,26,205
65ca451cfd22937ffa9f43920a9e7519ea6c371683880eb17f73fa9177d9e0a5,TABANAN,56,205
bd6fb988ea4baf74704e35879f46140631c2ec7380f2b567da6d72dcc475cb4a,TABANAN,67,205
bf5f2a72623cf314efc11d8b5b5b5d3520ba7b126342093b1fb7b4895ccc87b3,TABANAN,83,205
35c22cb9fdf8a75eabcb4ab8e4265091f6c928f9eba983d1be3a52f50aff414f,TABANAN,60,205
bd216a60e6536a443f0f4d3dfb86ab1f480ef6af7d07b00c61150fb0b6bd4439,TABANAN,75,205
b40912bd1eacb1c5671b8de482a15c9c1165f5fa2ce5897bb9b2e3a24848d777,TABANAN,98,205
40fdb07ee800753cd56c21c5ddd9a7de76a7008bae76bcfaaf769d5965b79bd8,TABANAN,174,205
094c0459ac738b220e9ddb633ccb0d925076a44a1e7fa65d89bb3cae292a328e,TABANAN,30,205
11278ce4d154ac7ac6ae6ab69979290ea19a3e6a3f0d122e51200aa4d762b323,TABANAN,132,205
4d504c5f585e37b6104ee75bef9ea1d20dccebf8a5da19d2de8336ceb8ef1a3b,TABANAN,141,205
54fe0bc9a9a2719bd8fd4bd1891ba1e56e6709623d1919d6e1b477a2095d282f,TABANAN,204,205
06da5c2d1dd5c08e777d2b86c7e4bcb52c6113d5c572ad96e2ca246c8f979f6e,TABANAN,77,205
98ce91c4919fcdb3e501a69f72053db695c5310509f371a43ccfc5a2cb0b92c8,TABANAN,120,205
62dd4e5e113147c899a5460dd77ef1df8cf1ccff8643efd0dd361b401a8e8ccb,TABANAN,134,205
0cf18832a9ba15f1ab80d6a626035017ee7e298aa163f3311e6bc167d5e013b1,TABANAN,198,205
90be87f22d5dae65c77b2abd17cce2c587f160cbb3a0157a190a0f721733c684,TABANAN,121,205
f6b87eefa50d18cca22bbf26906d1a23063a3050f4f0ed70899193ca459ec04e,TABANAN,124,205
1ef071ae4fc7397fb2f46743b6aac7fa9fb47dceccc51472878fa74b176785b2,TABANAN,173,205
e2c7a2476f965c5e1c27a247d6b9f23b2841ef89e32ccead98b972c567d42df3,TABANAN,203,205
c43e05fe242722d581f8244c8134a2901a415df869edee973f8846f75f83f78f,ABIANSEMAL,75,213
977a057c50ea0cf94b548dc61023d9de44f08b7f0397639faaaed7576cf57474,ABIANSEMAL,190,213
7bd332a6282dd3860176e852c7e24221729639faa4ba511495e7b34c743668f7,ABIANSEMAL,202,213
57e8371716b1007791fe7b29df6db64cb37348c14db12e67a04e9646f64a8c12,ABIANSEMAL,3,213
e0b1d1560df8e5f040ca477d806465d8a7ceb3db89b4be72394853057e1be363,ABIANSEMAL,125,213
b3dad6d84d2bf935fc589eab7384979be80c26dd9aab86582fd348308addf3b8,ABIANSEMAL,148,213
556a6f20603f6af05e75f249449313f307b0a119d1d3a895ee40a656a82d69fb,ABIANSEMAL,164,213
4b20b0e13410abfd664d82c74bbe8013d2430d168fc74dff41071f548de2ca43,ABIANSEMAL,24,213
404f3463745ce0760b58a7d362b327a773ff9a6accd0ccd3d64444b9c6d29797,ABIANSEMAL,28,213
2f1f3f1778162005de13756793616b8cb4a28b2c06b393054bb4f8135c7d727e,ABIANSEMAL,44,213
bec0906509126a202d9f54c2929dfc84111a5399f45f1bb9a6f9a356eb8ffcf6,ABIANSEMAL,100,213
79ab504c29e623d9b1a2572ff8d0edcf69048ddd9bc06cab8777dae84f4617c5,ABIANSEMAL,188,213
e64f6ad37647a96216c62eee8fd71c7c2407b018d232ac54d5b300d4fa534243,ABIANSEMAL,26,213
88d4a680e63a4e0f1bec7fb31e08f93e3180b258718e05e0af69bd3b64af36da,ABIANSEMAL,63,213
70c685a04a645788ac8935bd159e7c5c8ae22b9a338d2009cfb56bff0637caf2,ABIANSEMAL,145,213
c445aa930e21a9c5b7699872af47175f29248ac9986804ba7dcc5fb8b107bce2,ABIANSEMAL,45,213
f6bcadfcd4ef3289dfd8ef59205c6aae1ef7bda5afeadce34608934b6afa71a3,ABIANSEMAL,161,213
e90674c57c08b4e6f2493ed3dc179516a00cb7e6fee4d103bbe14043d03abb39,ABIANSEMAL,116,213
b5ef819c1e29d6b10e85579603ae3b4c7bbf1ba66e3dab8d680c6acae84dfb1a,ABIANSEMAL,132,213
23777548236be69d6667f009182f3fccba6eaf90f0f2b49d21bcab6f4863f3ba,ABIANSEMAL,35,213
a9ce46a58580fa3cef5fa24a93ebca4457826aa1e68ec82d2bdf4dd84230d759,ABIANSEMAL,60,213
d4cbf9fbd49068144ac379901cdb11508c8be7010673ef48bf812f49d7c0b8cb,ABIANSEMAL,69,213
51f34a3a86f8ac089e220290c8cd5f915e0722fd8c901a2643a76834c1f4739e,ABIANSEMAL,84,213
542b7536efd996e80a97acc6aece73ef8d4564871a4239fbbca6be0a625535d0,ABIANSEMAL,86,213
df30f2618ee3eec18b40436728aab38ccadeb0741acbd7f4a7a0792843369127,ABIANSEMAL,94,213
f722f19d6d06d26a1895bb3e2d6d5c239d8efba7bda9e066e7d40c0773beb09a,ABIANSEMAL,73,213
0704000f26986a0d469939cc572c1e1b741bd19732b8a1237c7bf9149f07ded5,ABIANSEMAL,208,213
12384b9256d71f2fa3907bdee0e32ac84674d22f33ef65b01a73470eca163cf0,ABIANSEMAL,68,213
e30f2ae8eff0ab96e6404f026404661849d6d75e3f5002a77d04bedcaba1cc10,ABIANSEMAL,183,213
ea223c017aee9aa625c6b0973d41e165b66e654e8fdc0b08859c4bb0f5d2bd60,ABIANSEMAL,189,213
c4779b686b9e2d01918bcde6356252e980f92135d2e6a2a0a69e4d36e2b5da30,ABIANSEMAL,80,213
eac51990b539e3552251fbdd837a79541f09017a3d0f83e4dcf6d7cb869a3d51,ABIANSEMAL,83,213
0874a05f913d7e2dd6036cc778a20b4be39d308c7fc9722c3174dbfba90edc31,ABIANSEMAL,87,213
305620085d74a66bc05993a17bc8f8a6536699cb8a9bb130b173180d25af97f5,ABIANSEMAL,95,213
811d10c050ce30244e8894f856b058d9fbc29e84e536102cf407071dd6619719,ABIANSEMAL,152,213
5e5e88398787259bc9b6199ec460b13ba73c13e9439cd9979bdb5bac6f0332c5,ABIANSEMAL,168,213
6cf205876663132128f833ebced996db2e69bd0f74cfd7bfc2cbab01dd606751,ABIANSEMAL,133,213
638f6a92568838431abea646f50a30c8b1d2c1bc172ae41d3e4f05f40e64b3eb,ABIANSEMAL,40,213
daec891e777c1f5b8aea4240788c606016c2989f874e75e5d3a8175241761087,ABIANSEMAL,115,213
9f0bc3504f73d63d3d2a265139bc1d4a16f0040b24ef3b870c96d7efe8afa9c4,ABIANSEMAL,130,213
e9fc506524b3eec3528ae8729bc31e359fbed3252adf2ce4f8963fa4025d69bf,ABIANSEMAL,135,213
a00d53b1da8e3fedb2f6f038c83887bb9a2f6bf982be3b76886c0c5351d2fd57,ABIANSEMAL,154,213
9242e2d6902f990476b78369d8017ce4499de4b24a1aec1708aaecee7a568d68,ABIANSEMAL,6,213
e9d967e3aaddb4c137d4e0a85bbb73d5e76eab9ec70c4ec36beb610397a60d0b,ABIANSEMAL,33,213
90c1217b33ec698d5772b2303997253e40f6861c26aa0124a884d08b7930e389,ABIANSEMAL,137,213
67fe13c9af8472ba27220bc2d5e97a90eaaa20b83fb39aad03f0563ea41d55e2,ABIANSEMAL,196,213
0875d15553bb93bbda2e33160dce362dc4324ad8a0cdc0a867b278491238ac39,ABIANSEMAL,203,213
cd160c2dc053c64a028fb2f6a698f27e762b396679a8501cff76c6e2853eee4f,ABIANSEMAL,18,213
a2a111eb7be45d823ed2b2338eb4d6f7c9deffd6af4e17d0dac64bc186d85c56,ABIANSEMAL,48,213
7aeef0eea1e9ea99845de91ea80f37364e034f4949878d9f73b61b952e9909c3,ABIANSEMAL,4,213
e21a2673010e1dbbf381671827ec06d49ac6696a3f6fb51692e427e91be0eebd,ABIANSEMAL,19,213
50f79f829fc3bd2c1dab9232fa1445e47efa8f7bee100d2285ea40ec9a0fd2c5,ABIANSEMAL,20,213
3af0362fb5e47ac8d8a7d11b86396f1609dfcd32672a021729484455620ff94d,ABIANSEMAL,25,213
274a15aa245d51b70f3824a2a7e125e42ef76aeae3cd71bb55018e7fccb2a4cd,ABIANSEMAL,77,213
599feb3ca89e68313cb0e2cad8857ee4b93dcfcc45a691be8027c89774ec122d,ABIANSEMAL,96,213
6c1616f3a064fa24e2967f599bdaa8a7e8974d72c0cd2ad50bdb9bacf6e8f733,ABIANSEMAL,112,213
b81465a15f19f377f3baf5e072980e16775e6191d2f45655b14bf1e905f36d59,ABIANSEMAL,141,213
d7a2189b386cf100ccf35ae80ca34a1f097ce4bb193725402c2b257caa8e0e30,ABIANSEMAL,177,213
fb39eed4ee23f8d1ef4b3f39b60ca1d18e6faaa64ad5fd94aec97b2a2c513a3d,ABIANSEMAL,180,213
739e4efbefaa0993b67cbaa434656fb57cf233767c06bc97a959f74f768b5c37,ABIANSEMAL,200,213
23b68ca739c3a5d71ff24986307da24242ff89755eba0e10fd731b81df7d0c5b,ABIANSEMAL,21,213
875aed1120d51f7d51818858a36f35ddb44252150b93bc4d24af9fe09e1f9335,ABIANSEMAL,57,213
d520440386d5bb8982d8672436ae0b56e1f0721283aa575c257bc5f9b7b1eefe,ABIANSEMAL,41,213
1e5a5f568baef2ce3d28526c6ec8714f4d80dd30f24c8ad71fa4d265f41187a5,ABIANSEMAL,143,213
44fc3f72ca05fb9806f2f49cafac1e57fe60f9339019f28edb319cea4d8b97a9,ABIANSEMAL,166,213
324fe61c38962cabd95385b9e5441cb525ebae20c9ffd050a9e25ea98c732392,ABIANSEMAL,9,213
51e338161c8515bc4687deb5dfd7e1a0c83f7968fe19516eda0364629e8e8ab0,ABIANSEMAL,49,213
4e5f67ccd732c4cda082f159eaca6b563bbc99fbdfdd598e89283c0aeaf91d9f,ABIANSEMAL,66,213
aee1c6a6ab66fe5c58c7aee39abf948f6676961d9ad506f6a3555b4eceb0a885,ABIANSEMAL,99,213
e69d2e8342525ea0985cd7e9fbc59620a45c016db758aadbc85f08ff72390a57,ABIANSEMAL,182,213
b3f9ab96615eae4cff89728cc4559be56ce5848196c650b808d1b5b7cab39fba,ABIANSEMAL,5,213
6dae03a957c917232c7cfbc28de17c2aa97665a5be588924e5b9780967e4e514,ABIANSEMAL,36,213
fb243eed3adb115a8676a5389d9c0d1a920166cc51a3b61cbdb6d85b550a798a,ABIANSEMAL,128,213
53f1db44680b3a404293285bfcd9c23646a73db13cd16e313bd10fecf686ef8d,ABIANSEMAL,158,213
0fe6ff802d460dd957ca17f039b6e8408df66ea1484dc72f36ff37762eba941b,ABIANSEMAL,187,213
b66fafa1c02069320ebaae597f49430a8cd1d27f6fae545d80d44cfcc63b9845,ABIANSEMAL,46,213
3f4b5310759309887576cc9cefa6fcef84a45ff6625dfa413de7f1b9d22fac9f,ABIANSEMAL,62,213
3cace3715e42790270d32e696f13e214e32114cd8e4e08e429fef9f1f80c26ab,ABIANSEMAL,108,213
809f3a2fd2047d20a5b3a3110588c1457c3c122e05992c840ce74452dbe70065,ABIANSEMAL,211,213
6baddf44a84510e22e82291a2ec7db5f319d90c2b7810514de65c51042f4a5cb,ABIANSEMAL,78,213
701da3e82f581ec7efc7d82266b34bdbdc83f545328ec73b0e939f626aedc18e,ABIANSEMAL,121,213
8ba2c040a3bf419d6b8175215bd4fcadf45f26393d70d2877d425e4d0941ff62,ABIANSEMAL,153,213
527dbf547b8391ddeb510879428b4cf8d19a69968e8658163e594d6ee410d9ba,ABIANSEMAL,191,213
37c44425f7497ef21eafb7242816060ee68d782ed94b0130f96adb57a0fac95a,ABIANSEMAL,192,213
873bc5949ec0914713df7a28299a5d7f3ba94dca3607ea1ea9d33549c2027078,ABIANSEMAL,30,213
6617d0b649a78176b114169679eb1e7a42a0acea80412379d24ddcac0eedd34d,ABIANSEMAL,58,213
e7b9334ed6adfac44f4f03d366a32bad5d82ffde6d2c627216d6ade01f1322fc,ABIANSEMAL,76,213
716b488932398f84097ed2f7e4268a9e219c01f6327868bcec5a0bf5261b3f24,ABIANSEMAL,91,213
f8809a5e366263b2031f9fdceb6877c7ca8ea6e9f6a24cb5cdd96e2b05576569,ABIANSEMAL,16,213
06351858f721e6184fb9693e55203abe5104528ca72aa9c9e1c152d7a5915659,ABIANSEMAL,29,213
60dcecf1cdf78bad716f6d398729b381c535ed36398bf67fd448f2c2a59a1425,ABIANSEMAL,82,213
f18d988765a2fa372e4fa45faedf39e9952557342a1b0569d64b14cf69985393,ABIANSEMAL,142,213
e915276e5eb7d2f51e7abd2aa9429c7d2b46d765ba5c7637a9ef193a03018029,ABIANSEMAL,198,213
003cff760ef507a9da8a99f09cc408b52e85dd81f0e341b8c7bc7aa65627c6d1,ABIANSEMAL,85,213
13da628f16b2b43e21bc512f15d68a11e00df9ca3e8e304e8a6119bc59c0c5f0,ABIANSEMAL,98,213
27888a88f6e7d624f404f778f78146493edcebba8c75d74d3f831459c1b8847f,ABIANSEMAL,159,213
e6c4e1e3399669ac09bba3d7aa0edd50755505b6ea423d71b0097e423b108ae8,ABIANSEMAL,32,213
5eed3a0e5cda11c1476254ea76e048c68425d7ad5f9a19b1b23f5d6ad54cf227,ABIANSEMAL,43,213
98abc4f89fc6e42d3c3049b29fb33560f0c18d6693f26ffd325b94ed4dfecc20,ABIANSEMAL,67,213
34f55eec9517e0bee8b1bdc6ae64e777e1d2c4805cde76257bdc142b47dbce7c,ABIANSEMAL,169,213
aeae7b704a5aac04ddcbd637188d0e58db7d3264997f2a3321c719fc0052f714,ABIANSEMAL,213,213
5d88bc8b1827594b0ff17925d2373363f7556ce57da5bac1203b4f85f6c93b0b,ABIANSEMAL,17,213
3bdaececbded8ece5483908766cbe16144d6c6962e13de738a32153fa05b2947,ABIANSEMAL,23,213
b9dcb410f4ab05db80980dc26facdcd25440659e17ce523dfde34927f64d407c,ABIANSEMAL,110,213
25e5961705e4e9d6f6dd6f6beed6f18ab220c1a678b22a8ea08d71329a4c4c3a,ABIANSEMAL,181,213
1c93e924c8dcdbe8a78c78819cd7c746094ae66055d692522bda0330b23e5291,ABIANSEMAL,101,213
50ce32cb2b2ff64ece2c658d92e5a8b9773ae5d197f93221396e553d45542e5d,ABIANSEMAL,109,213
5d212f3faaf049c20209a8d31b4d828620e45c7b0bd48edcb06e18b9ac08fe72,ABIANSEMAL,113,213
31befc14e77162c1391710d1d546ba94240a1c569eb6bc4ee151f0cb615cf3aa,ABIANSEMAL,114,213
19fb6f279f8267d603afcf9671c4e17285b7747e5b69605810ed0b8ff83e1a62,ABIANSEMAL,123,213
dc151cfb6ef745d3fa90a6ebf27c28e7e5b1bb251b3dd09cec734fd221dc731e,ABIANSEMAL,134,213
37b27e4a20900e494f4f0e851c1a17f7e595abd24d3dc53b6d0be18816afb943,ABIANSEMAL,155,213
54cc0d192e92c3e13912ab7608b349018d08a21d58a6b215a3ee38fe0af018d1,ABIANSEMAL,61,213
7e3036e74f54ec72caef0cc1adf97ade360bed8076f8f273a14879fc60f83c6b,ABIANSEMAL,2,213
4dcd208cc8151fe33be11246e19eb586c4a58de5b9d0bae5f7473e6764f8da7c,ABIANSEMAL,34,213
6aedf137a31354f6e44f64213ed2c24e586bb73d1d81a965050aee54a1704d3d,ABIANSEMAL,71,213
0b0f34d3d87ccdc70efc1429cf54363c9b0a7e19427feb012a4053c54e4666bc,ABIANSEMAL,117,213
dbc3d87b4d5896fb83ab76f0c568ebc4bfc542351dd6a6e990daa63b4b3a4c88,ABIANSEMAL,195,213
d82ed8df729562785517ea026027076f1c8bf58b58af4c97c54d19e3f2507d7d,ABIANSEMAL,204,213
81dda544cb452bd13246d66dcd860e436ecaf42c352a803f2651dfe10d29e30d,ABIANSEMAL,90,213
4f49072f552e61f45fb8b56ba825b2f1614a05452e864b4b916b185900901309,ABIANSEMAL,93,213
547a0805d8d85370f6252791a27a357fa9c715daebcabca8d050bb945b2658f7,ABIANSEMAL,27,213
37ee719dd1e93ef22b810c99b7a1aaa730d8b87aca28d1a9eea13d334341172a,ABIANSEMAL,55,213
a5abf824b8a3c5d3681558a853c5e5b8163e6764f9a0f976865f8a3fe10756b0,ABIANSEMAL,79,213
2d1a8b520fe7f88e83449b6c9ce6acd2a472dbf71f210e1ab3d0a62650a39db2,ABIANSEMAL,92,213
6123d217f3c695852c5ddce4a55ba5161ce338fedaf48bbb2a6d260fa4ff0220,ABIANSEMAL,144,213
3508219bcb2ac86c0f6b1c485dd129817235af6546aa4251ac35916a2fdd9919,ABIANSEMAL,207,213
59d1799549524640c173f3cec2589e42d8704976b1bc9134ba2bf4f2c754e0ec,ABIANSEMAL,178,213
1ba2c8fc5d13f9bea125efc31bb2b949d8d711d65f28cbb017b6776a6474e394,ABIANSEMAL,7,213
d0966145836df4c7a9540201de6471357169bfa92fd6c0456bad3c4f16f47bdd,ABIANSEMAL,138,213
160eff6c80f41564fb50285e5e76c57a6e4a58a23dc73d0f134bf82fa61e6b28,ABIANSEMAL,171,213
69fa51c307bd34035c0df3bf5be2b608a74cd1792e5587e06bbb429b26ef8886,ABIANSEMAL,173,213
85515d68b0b2c20104791fa6fd16b9f383588ef797468027d78fb0c26d82a16f,ABIANSEMAL,197,213
feabf1dae3933d202592f7e090f76f3d16a8ae73162753bdda496ae2662601ea,ABIANSEMAL,64,213
fbfd07cd7cd54170f353d74efc99e93d3e29705d8c3f3d5f6d4d44ef9e8e0d13,ABIANSEMAL,122,213
cce9961d33d9637b62515b09169af76bd0620ee78a3ee76dc1b4514e67f4498a,ABIANSEMAL,127,213
948a66b6702c0dedc8be6a3351b733b0c923a3b65814d1a09b54781c197cb7c4,ABIANSEMAL,140,213
c8ce43f67b7d390d5d8b282c252721b56536250c2159a8c9b37e22a02b2ef735,ABIANSEMAL,22,213
67d7c36285479c4022e8df05e3c304f241be518c0621eadad85e5a6df328eb63,ABIANSEMAL,81,213
df8d211e20dc31af26318396a971f5b6aa95eb211fd1fbdccffd54a3622bcc6a,ABIANSEMAL,89,213
a291981d0197b22ae03de87611395922bd6ad5af22b88a586f4924267c9d80ee,ABIANSEMAL,131,213
f712c8edc379eed8df85e58cdf527de04d1d4aeea166cdcd6114c98664cea458,ABIANSEMAL,151,213
a40a4c7e2083951916ffa7735957a8456401b541f7df9cf3a83b8f85b3889eec,ABIANSEMAL,13,213
daab866387fd08b6e62d57f6d80353e36ceba1c74c0851e7b4c901eb91469eb2,ABIANSEMAL,37,213
0fac284a0098ec0b439ddef20a2b4283ead53c3667fdad4c2d240132fd1982df,ABIANSEMAL,42,213
10ddc6909e937a60dd842038f3c4931777014757fa5acecb8dfaeb7e2bdee1d6,ABIANSEMAL,52,213
3e7f9f2a88684d64a226d41394576e6e1e0bfbafd7616785dc7bf3988f5a6493,ABIANSEMAL,56,213
6d6b38cd8ee18f7d150571ebaa0c9c0895ff93a9b734d475fce59f122b3fc715,ABIANSEMAL,88,213
8e0601bb3d7d006b44f877782942d971bde4d0d51f487be6132ee02aa0c98ea2,ABIANSEMAL,103,213
dde171fd72cff29f931ae3fa458de9a96ea0b37a5d06dbb7f042e707de40203b,ABIANSEMAL,167,213
aa8d98f915aeaa6a619aba07b3a878a7a0ee6b959f111ebd7c4d103d172c8ba1,ABIANSEMAL,31,213
33311794a680c97123840c240e858d10a54c8a74b738cb15729c217515f827f5,ABIANSEMAL,50,213
a8c58cf0cbd4509468f2e60bc0c6b43937520e2e07dbad74ddd2a0cb6c233f91,ABIANSEMAL,150,213
d88270eeb29d51ace923d9c06dbcd2ba4ff38f7946bf9346230a7dd944da90ba,ABIANSEMAL,174,213
df7ef4fea31e8cf1fc55ae4a18fd9763ac0f26b76e7afbf42a822e637f1d968b,ABIANSEMAL,184,213
ee4b5b7290cd41e1e705acaf124e81f686c93f02cb7ed14e9b076c415b230294,ABIANSEMAL,199,213
f38005c92261aeddac35796372a1d03e7836e093b24d0477d9c3d54801541a0b,ABIANSEMAL,146,213
691d1683949c9df9bbc1b9255be3ac966cca4022a2aeab9afe4a13b723d595b9,ABIANSEMAL,157,213
9cb86e0a2eaee597417354aafc19645352a44b7c2cdb416db65e74b44f5b9037,ABIANSEMAL,206,213
7db8f2c753a83f049c5398ae9410bb9199362a7f010dfcddfbc910ef01425e97,ABIANSEMAL,10,213
1fbb7d12544e61fcaa4f002a2395ff0d39336e8b8e8ca54c497f157880865b63,ABIANSEMAL,14,213
5e696c9763d8ba74b3f3c1ce723132f5f993d9f1f6d494e5d3472f38b5d92719,ABIANSEMAL,38,213
6661280993ad9bddd7c3cd80c71f1f1deb0a3c232b5880d4f613813d3f9fb43e,ABIANSEMAL,65,213
2d90ecd5fc7f7824f8c0127851e93ecc75e6a2dd299c67e334cff0215d3db15b,ABIANSEMAL,102,213
a0e9aa760ce93e74251b93d611b8f3f8e2cdcf7496b8a36e87aaf31f9573fb89,ABIANSEMAL,104,213
870ecd6c28a7fd050f3063200706ece71e0908c41d0b5850a518dfba1e52d983,ABIANSEMAL,118,213
9876f3f4427176c7716cb8c28215648cac5b57c098e25373dc0a0c6c08a20a39,ABIANSEMAL,147,213
c1ba3257919705a174f67a47c324577223072af726b012c3b0e11340865f5d28,ABIANSEMAL,47,213
b31b110406edaa6638301f3e381bfedd7c71805cbdafdfe9f075398d3cd4d94d,ABIANSEMAL,124,213
0fef15b29abd9dc0a16d05b863f88d550f096fd06f579901419fd83074ed432a,ABIANSEMAL,11,213
1080fbe2e4a914ed05a0f6a417a20aee879fe566835e6dbeaddbad8ce4d11db5,ABIANSEMAL,12,213
076c35f63c88541058c9f421343f858396548664b423e864e60598c8e16f63e3,ABIANSEMAL,15,213
179f17bdb3d7ab080938f1aecf97a50b708e4a43820ce06e64d042b2113bf51a,ABIANSEMAL,53,213
d188c671151602b2548814de7fe0a769afcccb3d2fac42a4cc98878c225d6a97,ABIANSEMAL,105,213
7eaf41003fdcc0abc881b4aa787414519f676e50ee0f4d42de71d787055fb268,ABIANSEMAL,119,213
267acb541ef567fd73b95ef7bdc3bf981ad5346b36d6fd22f42f71cb90123899,ABIANSEMAL,126,213
7ce6473ece208ac1e41c95e213b16ee6965005c50d063a8f85278258b98d52ee,ABIANSEMAL,129,213
9d8e2d50850c34783b1e6313c70eabca48166af62a1e55e4cedc1a6b7d9b8c63,ABIANSEMAL,201,213
d944a048da0cb3bffdcb0a4f7e538bbebbd5a7ef2b72e4422d123fc4689e7ec8,ABIANSEMAL,51,213
b42ec97538874769ab26d8e3ccc15525fb0143c0bc302e8b2a9b642f76288f25,ABIANSEMAL,111,213
b99cd0510b2b82336a8bea169dfc8c432eb3826ae133eb3c4ac4d783c7df695f,ABIANSEMAL,156,213
fe6c468bc5cea95aae574ffff7f0f2a3f5f9db4162155773b4cd12e7eee8925f,ABIANSEMAL,97,213
f0432e19e2ec2a0d9125aa7302c1dfba9ef49c6b2c44ca0ad06ade9ebdc7012f,ABIANSEMAL,170,213
d010a6202f819044f57c92af00dc07e8920a9e39c8685cb16c2ffdb01a69b08a,ABIANSEMAL,175,213
214a61d51992fcf446cdb2af8424b8f9030b8364fb48760396092d914fbcb4c8,ABIANSEMAL,193,213
0d2e34d11fc2d423e4f8c352a6c5b0a175eb5bee047517171e5b8130dc002866,ABIANSEMAL,139,213
379f1d750d2fbd82027774ea6648da9419aac06289743566c8e87e9066e1a35a,ABIANSEMAL,194,213
e701a875e8bc34e4812e7252cb75081f27c614c0eb5aa8d1d2425a805cfcb76c,ABIANSEMAL,74,213
70a8ac5a47c03aebbd7344fb5da3997351bb221a18f071b4673010762ff333e0,ABIANSEMAL,107,213
e4b133209ab7a313bf8fb8fa954a8d0d615cae430efa8168867faf7d5fdf53a5,ABIANSEMAL,163,213
0dba49f047a1833643573ba902f94ddca3139cac6aaf8c53728defdeb1666ce1,ABIANSEMAL,176,213
2dd4caea9252f1ac67b7ed5ce5f6f2f0b6330ceeac814455563121f159034887,ABIANSEMAL,1,213
f5be05df55864b25cf1f24de9a941ef1ef48f8e67aee2f205fd1663619c0d7e6,ABIANSEMAL,39,213
3e45960e2f38b0a28f4924ed7cca973fd4d89e518ea2475db42d2c4d5e853813,ABIANSEMAL,162,213
7539f0c2864ed4b6a7bc0dc3e560bd2bf319c61c842095e35f70eece4a30c0f2,ABIANSEMAL,8,213
2fec92618b7c0f8c3a161ffd6d34c6a23d68d20892e1bcec28449443a2bfbae2,ABIANSEMAL,209,213
2dee9cb177d0fbaa0ac73eff0eae055ca8f25e7a444f9e557935ec1dd90c16c4,ABIANSEMAL,106,213
8af73c6ccc9e377fa43f95fd4e179d83083b180d1c76ed45bd256f20682b43ce,ABIANSEMAL,165,213
d8a4fd041c6fbdc5323f40e630bb832fd99a28c1faaf850ba499d285e6e70a7d,ABIANSEMAL,59,213
b8ddf18510a33c7a726638e5478ed5b1b5d1b31e261e7d3af80b81a0720805f4,ABIANSEMAL,72,213
833df569ca4c265efe61dab3cd666a7f3d63bcaadc085376a4846b9e97c0e963,ABIANSEMAL,120,213
3692c44dd8049f1b4e3e21b4737214e73b0a46fbbeb1b49e79d7eb86327f90e2,ABIANSEMAL,149,213
5b69725302fa09d0bcf20378131b0427de386302c5ce60e095fdce1d81638f55,ABIANSEMAL,172,213
308c96e6817f590b270adf7a022c5a33849edb46878b99de2ecdd7922eca8d96,ABIANSEMAL,186,213
e0baabaa0e7df5938e4ab08dc96e66c19b0755645aa9496e3479148b3e5723e1,ABIANSEMAL,212,213
953755c55614cb030d0e1716e1649a2b8b9f627ba994bc89488a6e850c5f712c,ABIANSEMAL,54,213
62de792056e8c039ddaf5dbd141f8f2caec68213c3f50da68cfac2afb39eefc3,ABIANSEMAL,70,213
c4b3aff709d3f4911782b51de95c42750cacc07db7f0db3154a398fe80196072,ABIANSEMAL,136,213
458aa21e8b1fc0e9eea19da397664d4dbf41870fbbd9b441dce91e7ed9099943,ABIANSEMAL,160,213
cf0686ce566867dac65cc5cedf647d0e519498066adaa045d5559fe1d8808d74,ABIANSEMAL,179,213
a5d49c81c936ad77a3678b67ed753df97c21701d02234b04fa6ee0674c836d40,ABIANSEMAL,185,213
7622c081237d9613284eda9a724726bfb33fd849035b7d66f26037c3abcda523,ABIANSEMAL,205,213
5a041daf037825952d4484833a3071de90fe5e37407841ee211f00b7d8c12f45,ABIANSEMAL,210,213
c500b84d41045be4ffb4a63b5d39650e8d8155835f8910d17467ea4b60ea4ec5,GIANYAR,46,219
8bb17524766e6855e53ac28f1aac630b70b3bcd39ef497845e437a510f074a87,GIANYAR,73,219
08af7855a0db7e14cfd769a487d73fa8fddaee7b04312e43dc24fce7769cd514,GIANYAR,97,219
7b832ab65ac80415c998fce97e2cc441a1ee57d6fecfcbae5e1b1c1f3a7a9ce3,GIANYAR,105,219
474442010597d79075197295e810fe5f1ba8eb84cd4ee1ec8bef65fea6110ce6,GIANYAR,148,219
e60c92f57846ba35064edfd27d9dd55598d071f023b19fd707730f707aebcff1,GIANYAR,191,219
8a6f5b92ffa8788fcda375fc7bd4fb14156aa02d277889941a3da3419824fd73,GIANYAR,1,219
